subset_key,timestamp,rides,season,year_index,month,hour,holiday,weekday,workingday,weather_situation,temp,atemp,humidity,windspeed
fall,2012-08-02 20:00:00,427,3,1,8,20,0,4,1,1,0.78,0.7576,0.66,0.0
fall,2012-08-02 21:00:00,342,3,1,8,21,0,4,1,1,0.76,0.7273,0.66,0.2239
fall,2012-08-02 22:00:00,262,3,1,8,22,0,4,1,1,0.74,0.697,0.7,0.194
fall,2012-08-02 23:00:00,177,3,1,8,23,0,4,1,1,0.72,0.6818,0.7,0.2537
fall,2012-08-03 00:00:00,71,3,1,8,0,0,5,1,1,0.72,0.6818,0.7,0.194
fall,2012-08-03 01:00:00,43,3,1,8,1,0,5,1,1,0.7,0.6667,0.74,0.194
fall,2012-08-03 02:00:00,14,3,1,8,2,0,5,1,1,0.68,0.6364,0.79,0.2239
fall,2012-08-03 03:00:00,6,3,1,8,3,0,5,1,1,0.68,0.6364,0.79,0.2239
fall,2012-08-03 04:00:00,12,3,1,8,4,0,5,1,1,0.66,0.6061,0.83,0.2537
fall,2012-08-03 05:00:00,37,3,1,8,5,0,5,1,1,0.66,0.6061,0.83,0.1642
fall,2012-08-03 06:00:00,163,3,1,8,6,0,5,1,1,0.66,0.6061,0.83,0.2239
fall,2012-08-03 07:00:00,421,3,1,8,7,0,5,1,1,0.7,0.6667,0.74,0.1045
fall,2012-08-03 08:00:00,668,3,1,8,8,0,5,1,1,0.72,0.6818,0.7,0.1343
fall,2012-08-03 09:00:00,396,3,1,8,9,0,5,1,2,0.74,0.697,0.66,0.1045
fall,2012-08-03 10:00:00,249,3,1,8,10,0,5,1,2,0.8,0.7424,0.52,0.194
fall,2012-08-03 11:00:00,263,3,1,8,11,0,5,1,2,0.84,0.7879,0.49,0.2836
fall,2012-08-03 12:00:00,338,3,1,8,12,0,5,1,2,0.86,0.8182,0.5,0.2985
fall,2012-08-03 13:00:00,345,3,1,8,13,0,5,1,2,0.86,0.803,0.47,0.2836
fall,2012-08-03 14:00:00,331,3,1,8,14,0,5,1,2,0.86,0.7879,0.44,0.2537
fall,2012-08-03 15:00:00,380,3,1,8,15,0,5,1,1,0.88,0.8182,0.42,0.2537
fall,2012-08-03 16:00:00,492,3,1,8,16,0,5,1,2,0.86,0.7879,0.41,0.2239
fall,2012-08-03 17:00:00,741,3,1,8,17,0,5,1,2,0.84,0.803,0.53,0.2836
fall,2012-08-03 18:00:00,671,3,1,8,18,0,5,1,2,0.82,0.803,0.59,0.2537
fall,2012-08-03 19:00:00,469,3,1,8,19,0,5,1,2,0.8,0.7879,0.63,0.2239
fall,2012-08-03 20:00:00,389,3,1,8,20,0,5,1,2,0.78,0.7576,0.66,0.2239
fall,2012-08-03 21:00:00,278,3,1,8,21,0,5,1,2,0.76,0.7273,0.66,0.194
fall,2012-08-03 22:00:00,202,3,1,8,22,0,5,1,1,0.76,0.7273,0.7,0.2537
fall,2012-08-03 23:00:00,196,3,1,8,23,0,5,1,1,0.74,0.7121,0.79,0.1343
fall,2012-08-04 00:00:00,161,3,1,8,0,0,6,0,1,0.74,0.7121,0.79,0.1642
fall,2012-08-04 01:00:00,122,3,1,8,1,0,6,0,1,0.72,0.7121,0.84,0.194
fall,2012-08-04 02:00:00,84,3,1,8,2,0,6,0,1,0.72,0.7121,0.84,0.1343
fall,2012-08-04 03:00:00,30,3,1,8,3,0,6,0,1,0.72,0.7121,0.84,0.1343
fall,2012-08-04 04:00:00,13,3,1,8,4,0,6,0,1,0.72,0.697,0.79,0.194
fall,2012-08-04 05:00:00,17,3,1,8,5,0,6,0,1,0.7,0.6667,0.84,0.2239
fall,2012-08-04 06:00:00,49,3,1,8,6,0,6,0,1,0.7,0.6667,0.84,0.2239
fall,2012-08-04 07:00:00,67,3,1,8,7,0,6,0,1,0.72,0.697,0.77,0.1642
fall,2012-08-04 08:00:00,181,3,1,8,8,0,6,0,1,0.74,0.7273,0.72,0.194
fall,2012-08-04 09:00:00,278,3,1,8,9,0,6,0,1,0.78,0.7576,0.65,0.2239
fall,2012-08-04 10:00:00,396,3,1,8,10,0,6,0,1,0.82,0.7727,0.57,0.194
fall,2012-08-04 11:00:00,470,3,1,8,11,0,6,0,1,0.86,0.803,0.47,0.2537
fall,2012-08-04 12:00:00,547,3,1,8,12,0,6,0,1,0.86,0.7879,0.4,0.3582
fall,2012-08-04 13:00:00,527,3,1,8,13,0,6,0,1,0.88,0.8182,0.42,0.2985
fall,2012-08-04 14:00:00,472,3,1,8,14,0,6,0,1,0.88,0.803,0.4,0.3881
fall,2012-08-04 15:00:00,489,3,1,8,15,0,6,0,1,0.88,0.8182,0.42,0.4179
fall,2012-08-04 16:00:00,450,3,1,8,16,0,6,0,1,0.9,0.8182,0.39,0.2985
fall,2012-08-04 17:00:00,492,3,1,8,17,0,6,0,1,0.88,0.7879,0.37,0.2985
fall,2012-08-04 18:00:00,490,3,1,8,18,0,6,0,1,0.86,0.7879,0.41,0.3284
fall,2012-08-04 19:00:00,397,3,1,8,19,0,6,0,1,0.82,0.7727,0.52,0.3582
fall,2012-08-04 20:00:00,312,3,1,8,20,0,6,0,1,0.82,0.7727,0.52,0.2985
fall,2012-08-04 21:00:00,289,3,1,8,21,0,6,0,1,0.8,0.7727,0.59,0.2537
fall,2012-08-04 22:00:00,269,3,1,8,22,0,6,0,1,0.76,0.7273,0.66,0.2836
fall,2012-08-04 23:00:00,222,3,1,8,23,0,6,0,1,0.76,0.7273,0.66,0.2985
fall,2012-08-05 00:00:00,153,3,1,8,0,0,0,0,1,0.74,0.697,0.7,0.2836
fall,2012-08-05 01:00:00,87,3,1,8,1,0,0,0,1,0.74,0.697,0.7,0.2537
fall,2012-08-05 02:00:00,73,3,1,8,2,0,0,0,1,0.74,0.697,0.7,0.2985
fall,2012-08-05 03:00:00,41,3,1,8,3,0,0,0,1,0.72,0.697,0.74,0.2537
fall,2012-08-05 04:00:00,14,3,1,8,4,0,0,0,1,0.72,0.697,0.74,0.2537
fall,2012-08-05 05:00:00,19,3,1,8,5,0,0,0,1,0.72,0.697,0.74,0.2537
fall,2012-08-05 06:00:00,19,3,1,8,6,0,0,0,1,0.72,0.697,0.79,0.2537
fall,2012-08-05 07:00:00,68,3,1,8,7,0,0,0,1,0.74,0.7121,0.74,0.2985
fall,2012-08-05 08:00:00,108,3,1,8,8,0,0,0,1,0.76,0.7273,0.66,0.3284
fall,2012-08-05 09:00:00,229,3,1,8,9,0,0,0,1,0.8,0.7727,0.59,0.3582
fall,2012-08-05 10:00:00,364,3,1,8,10,0,0,0,1,0.8,0.7727,0.59,0.4179
fall,2012-08-05 11:00:00,437,3,1,8,11,0,0,0,1,0.82,0.7879,0.56,0.4179
fall,2012-08-05 12:00:00,491,3,1,8,12,0,0,0,1,0.86,0.803,0.47,0.5224
fall,2012-08-05 13:00:00,523,3,1,8,13,0,0,0,1,0.88,0.8182,0.44,0.4627
fall,2012-08-05 14:00:00,526,3,1,8,14,0,0,0,1,0.9,0.8485,0.42,0.4627
fall,2012-08-05 15:00:00,450,3,1,8,15,0,0,0,1,0.9,0.8182,0.37,0.5224
fall,2012-08-05 16:00:00,421,3,1,8,16,0,0,0,1,0.82,0.7576,0.46,0.2537
fall,2012-08-05 17:00:00,382,3,1,8,17,0,0,0,1,0.82,0.7576,0.46,0.2537
fall,2012-08-05 18:00:00,229,3,1,8,18,0,0,0,3,0.7,0.6667,0.74,0.1343
fall,2012-08-05 19:00:00,185,3,1,8,19,0,0,0,1,0.7,0.6667,0.84,0.2239
fall,2012-08-05 20:00:00,193,3,1,8,20,0,0,0,1,0.7,0.6667,0.84,0.1045
fall,2012-08-05 21:00:00,208,3,1,8,21,0,0,0,1,0.72,0.697,0.79,0.1045
fall,2012-08-05 22:00:00,157,3,1,8,22,0,0,0,1,0.72,0.697,0.79,0.0896
fall,2012-08-05 23:00:00,87,3,1,8,23,0,0,0,2,0.72,0.697,0.79,0.1642
fall,2012-08-06 00:00:00,33,3,1,8,0,0,1,1,2,0.72,0.697,0.79,0.0
fall,2012-08-06 01:00:00,11,3,1,8,1,0,1,1,1,0.72,0.697,0.79,0.0896
fall,2012-08-06 02:00:00,5,3,1,8,2,0,1,1,2,0.72,0.697,0.79,0.1343
fall,2012-08-06 03:00:00,5,3,1,8,3,0,1,1,3,0.72,0.697,0.79,0.0896
fall,2012-08-06 04:00:00,11,3,1,8,4,0,1,1,2,0.72,0.697,0.74,0.1343
fall,2012-08-06 05:00:00,25,3,1,8,5,0,1,1,1,0.7,0.6667,0.79,0.194
fall,2012-08-06 06:00:00,141,3,1,8,6,0,1,1,2,0.7,0.6667,0.79,0.2239
fall,2012-08-06 07:00:00,407,3,1,8,7,0,1,1,3,0.72,0.6818,0.7,0.194
fall,2012-08-06 08:00:00,605,3,1,8,8,0,1,1,2,0.7,0.6667,0.79,0.0
fall,2012-08-06 09:00:00,276,3,1,8,9,0,1,1,3,0.7,0.6667,0.79,0.1642
fall,2012-08-06 10:00:00,213,3,1,8,10,0,1,1,1,0.74,0.697,0.7,0.2239
fall,2012-08-06 11:00:00,260,3,1,8,11,0,1,1,1,0.76,0.7273,0.66,0.1343
fall,2012-08-06 12:00:00,285,3,1,8,12,0,1,1,2,0.78,0.7273,0.55,0.0896
fall,2012-08-06 13:00:00,289,3,1,8,13,0,1,1,1,0.8,0.7424,0.49,0.2239
fall,2012-08-06 14:00:00,287,3,1,8,14,0,1,1,1,0.82,0.7576,0.46,0.0
fall,2012-08-06 15:00:00,274,3,1,8,15,0,1,1,1,0.82,0.7576,0.46,0.1343
fall,2012-08-06 16:00:00,451,3,1,8,16,0,1,1,1,0.84,0.7576,0.41,0.1045
fall,2012-08-06 17:00:00,858,3,1,8,17,0,1,1,1,0.82,0.7424,0.41,0.0
fall,2012-08-06 18:00:00,843,3,1,8,18,0,1,1,1,0.82,0.7424,0.41,0.1343
fall,2012-08-06 19:00:00,640,3,1,8,19,0,1,1,1,0.78,0.7424,0.59,0.194
fall,2012-08-06 20:00:00,457,3,1,8,20,0,1,1,1,0.76,0.7273,0.66,0.1642
fall,2012-08-06 21:00:00,317,3,1,8,21,0,1,1,1,0.74,0.697,0.7,0.194
fall,2012-08-06 22:00:00,207,3,1,8,22,0,1,1,1,0.74,0.697,0.7,0.0896
fall,2012-08-06 23:00:00,113,3,1,8,23,0,1,1,1,0.72,0.697,0.74,0.194
fall,2012-08-07 00:00:00,47,3,1,8,0,0,2,1,1,0.7,0.6667,0.84,0.194
fall,2012-08-07 01:00:00,18,3,1,8,1,0,2,1,1,0.7,0.6667,0.84,0.1343
fall,2012-08-07 02:00:00,13,3,1,8,2,0,2,1,1,0.7,0.6667,0.84,0.1343
fall,2012-08-07 03:00:00,6,3,1,8,3,0,2,1,1,0.7,0.6667,0.84,0.0
fall,2012-08-07 04:00:00,9,3,1,8,4,0,2,1,1,0.68,0.6364,0.83,0.1343
fall,2012-08-07 05:00:00,36,3,1,8,5,0,2,1,1,0.7,0.6667,0.79,0.1045
fall,2012-08-07 06:00:00,179,3,1,8,6,0,2,1,2,0.7,0.6667,0.79,0.194
fall,2012-08-07 07:00:00,502,3,1,8,7,0,2,1,2,0.7,0.6667,0.74,0.1343
fall,2012-08-07 08:00:00,705,3,1,8,8,0,2,1,2,0.7,0.6515,0.7,0.1642
fall,2012-08-07 09:00:00,327,3,1,8,9,0,2,1,2,0.7,0.6667,0.74,0.1343
fall,2012-08-07 10:00:00,250,3,1,8,10,0,2,1,2,0.74,0.697,0.7,0.1343
fall,2012-08-07 11:00:00,214,3,1,8,11,0,2,1,2,0.76,0.7273,0.66,0.0896
fall,2012-08-07 12:00:00,283,3,1,8,12,0,2,1,2,0.8,0.7576,0.55,0.1343
fall,2012-08-07 13:00:00,253,3,1,8,13,0,2,1,2,0.8,0.7424,0.52,0.194
fall,2012-08-07 14:00:00,261,3,1,8,14,0,2,1,2,0.82,0.7576,0.46,0.0
fall,2012-08-07 15:00:00,306,3,1,8,15,0,2,1,1,0.8,0.7424,0.52,0.0
fall,2012-08-07 16:00:00,445,3,1,8,16,0,2,1,3,0.76,0.7273,0.66,0.2836
fall,2012-08-07 17:00:00,868,3,1,8,17,0,2,1,2,0.78,0.7424,0.62,0.1343
fall,2012-08-07 18:00:00,814,3,1,8,18,0,2,1,2,0.76,0.7121,0.62,0.1642
fall,2012-08-07 19:00:00,610,3,1,8,19,0,2,1,2,0.76,0.7273,0.66,0.1045
fall,2012-08-07 20:00:00,448,3,1,8,20,0,2,1,2,0.74,0.697,0.7,0.1343
fall,2012-08-07 21:00:00,317,3,1,8,21,0,2,1,2,0.72,0.697,0.74,0.0
fall,2012-08-07 22:00:00,224,3,1,8,22,0,2,1,1,0.72,0.697,0.74,0.1045
fall,2012-08-07 23:00:00,138,3,1,8,23,0,2,1,1,0.72,0.697,0.79,0.0
fall,2012-08-08 00:00:00,58,3,1,8,0,0,3,1,1,0.7,0.6667,0.84,0.0
fall,2012-08-08 01:00:00,23,3,1,8,1,0,3,1,1,0.72,0.697,0.79,0.0
fall,2012-08-08 02:00:00,6,3,1,8,2,0,3,1,1,0.7,0.6667,0.84,0.0
fall,2012-08-08 03:00:00,7,3,1,8,3,0,3,1,1,0.7,0.6667,0.84,0.0
fall,2012-08-08 04:00:00,7,3,1,8,4,0,3,1,1,0.7,0.6667,0.84,0.0
fall,2012-08-08 05:00:00,43,3,1,8,5,0,3,1,2,0.68,0.6364,0.89,0.1642
fall,2012-08-08 06:00:00,173,3,1,8,6,0,3,1,2,0.7,0.6667,0.84,0.1642
fall,2012-08-08 07:00:00,482,3,1,8,7,0,3,1,2,0.7,0.6667,0.84,0.1642
fall,2012-08-08 08:00:00,737,3,1,8,8,0,3,1,2,0.74,0.7273,0.72,0.0896
fall,2012-08-08 09:00:00,341,3,1,8,9,0,3,1,2,0.76,0.7273,0.66,0.0
fall,2012-08-08 10:00:00,214,3,1,8,10,0,3,1,2,0.8,0.7424,0.52,0.1343
fall,2012-08-08 11:00:00,239,3,1,8,11,0,3,1,2,0.8,0.7424,0.52,0.0
fall,2012-08-08 12:00:00,280,3,1,8,12,0,3,1,2,0.8,0.7424,0.52,0.0
fall,2012-08-08 13:00:00,313,3,1,8,13,0,3,1,2,0.8,0.7424,0.52,0.0
fall,2012-08-08 14:00:00,236,3,1,8,14,0,3,1,2,0.8,0.7424,0.52,0.2537
fall,2012-08-08 15:00:00,278,3,1,8,15,0,3,1,2,0.84,0.7576,0.44,0.194
fall,2012-08-08 16:00:00,441,3,1,8,16,0,3,1,2,0.8,0.7424,0.49,0.2836
fall,2012-08-08 17:00:00,858,3,1,8,17,0,3,1,2,0.8,0.7576,0.55,0.2836
fall,2012-08-08 18:00:00,862,3,1,8,18,0,3,1,2,0.78,0.7273,0.55,0.1642
fall,2012-08-08 19:00:00,686,3,1,8,19,0,3,1,1,0.76,0.7273,0.66,0.2239
fall,2012-08-08 20:00:00,500,3,1,8,20,0,3,1,1,0.74,0.697,0.66,0.194
fall,2012-08-08 21:00:00,381,3,1,8,21,0,3,1,1,0.74,0.697,0.66,0.1045
fall,2012-08-08 22:00:00,233,3,1,8,22,0,3,1,1,0.72,0.697,0.74,0.1045
fall,2012-08-08 23:00:00,136,3,1,8,23,0,3,1,1,0.72,0.6818,0.7,0.1343
fall,2012-08-09 00:00:00,67,3,1,8,0,0,4,1,1,0.72,0.697,0.74,0.194
fall,2012-08-09 01:00:00,28,3,1,8,1,0,4,1,1,0.7,0.6667,0.79,0.1343
fall,2012-08-09 02:00:00,14,3,1,8,2,0,4,1,1,0.7,0.6667,0.84,0.0896
fall,2012-08-09 03:00:00,6,3,1,8,3,0,4,1,1,0.68,0.6364,0.83,0.0896
fall,2012-08-09 04:00:00,10,3,1,8,4,0,4,1,2,0.68,0.6364,0.89,0.1343
fall,2012-08-09 05:00:00,41,3,1,8,5,0,4,1,2,0.66,0.5909,0.94,0.0
fall,2012-08-09 06:00:00,167,3,1,8,6,0,4,1,1,0.66,0.6061,0.83,0.1642
fall,2012-08-09 07:00:00,475,3,1,8,7,0,4,1,2,0.7,0.6667,0.84,0.1642
fall,2012-08-09 08:00:00,698,3,1,8,8,0,4,1,1,0.72,0.697,0.74,0.1045
fall,2012-08-09 09:00:00,353,3,1,8,9,0,4,1,1,0.76,0.7273,0.66,0.1642
fall,2012-08-09 10:00:00,205,3,1,8,10,0,4,1,1,0.8,0.7576,0.55,0.2239
fall,2012-08-09 11:00:00,260,3,1,8,11,0,4,1,1,0.84,0.7576,0.44,0.0
fall,2012-08-09 12:00:00,277,3,1,8,12,0,4,1,1,0.84,0.7576,0.44,0.1045
fall,2012-08-09 13:00:00,281,3,1,8,13,0,4,1,1,0.86,0.7879,0.41,0.1045
fall,2012-08-09 14:00:00,247,3,1,8,14,0,4,1,1,0.88,0.7727,0.32,0.2239
fall,2012-08-09 15:00:00,267,3,1,8,15,0,4,1,1,0.88,0.7727,0.32,0.2239
fall,2012-08-09 16:00:00,417,3,1,8,16,0,4,1,1,0.86,0.7727,0.39,0.2537
fall,2012-08-09 17:00:00,810,3,1,8,17,0,4,1,1,0.86,0.7576,0.36,0.2537
fall,2012-08-09 18:00:00,811,3,1,8,18,0,4,1,2,0.82,0.7576,0.46,0.2537
fall,2012-08-09 19:00:00,623,3,1,8,19,0,4,1,1,0.8,0.7576,0.55,0.194
fall,2012-08-09 20:00:00,478,3,1,8,20,0,4,1,1,0.7,0.6515,0.54,0.2836
fall,2012-08-09 21:00:00,336,3,1,8,21,0,4,1,2,0.7,0.6515,0.58,0.1642
fall,2012-08-09 22:00:00,259,3,1,8,22,0,4,1,2,0.66,0.6212,0.69,0.2239
fall,2012-08-09 23:00:00,156,3,1,8,23,0,4,1,1,0.66,0.6212,0.74,0.0
fall,2012-08-10 00:00:00,85,3,1,8,0,0,5,1,1,0.7,0.6515,0.65,0.0896
fall,2012-08-10 01:00:00,41,3,1,8,1,0,5,1,1,0.7,0.6515,0.65,0.1045
fall,2012-08-10 02:00:00,20,3,1,8,2,0,5,1,1,0.7,0.6667,0.74,0.1642
fall,2012-08-10 03:00:00,9,3,1,8,3,0,5,1,2,0.72,0.697,0.79,0.194
fall,2012-08-10 04:00:00,7,3,1,8,4,0,5,1,3,0.7,0.6667,0.84,0.2836
fall,2012-08-10 05:00:00,33,3,1,8,5,0,5,1,3,0.7,0.6667,0.84,0.2836
fall,2012-08-10 06:00:00,44,3,1,8,6,0,5,1,3,0.64,0.5758,0.89,0.2985
fall,2012-08-10 07:00:00,133,3,1,8,7,0,5,1,3,0.64,0.5758,0.89,0.1045
fall,2012-08-10 08:00:00,119,3,1,8,8,0,5,1,3,0.62,0.5455,0.91,0.1642
fall,2012-08-10 09:00:00,220,3,1,8,9,0,5,1,2,0.64,0.5758,0.89,0.0
fall,2012-08-10 10:00:00,193,3,1,8,10,0,5,1,1,0.66,0.5909,0.89,0.1045
fall,2012-08-10 11:00:00,251,3,1,8,11,0,5,1,3,0.68,0.6364,0.79,0.1343
fall,2012-08-10 12:00:00,315,3,1,8,12,0,5,1,2,0.74,0.697,0.66,0.3582
fall,2012-08-10 13:00:00,290,3,1,8,13,0,5,1,2,0.76,0.7121,0.58,0.3582
fall,2012-08-10 14:00:00,307,3,1,8,14,0,5,1,1,0.76,0.7121,0.58,0.3582
fall,2012-08-10 15:00:00,324,3,1,8,15,0,5,1,1,0.8,0.7424,0.52,0.4478
fall,2012-08-10 16:00:00,467,3,1,8,16,0,5,1,1,0.78,0.7273,0.55,0.2985
fall,2012-08-10 17:00:00,730,3,1,8,17,0,5,1,1,0.8,0.7424,0.52,0.2836
fall,2012-08-10 18:00:00,640,3,1,8,18,0,5,1,1,0.76,0.7121,0.62,0.2985
fall,2012-08-10 19:00:00,492,3,1,8,19,0,5,1,1,0.76,0.7121,0.62,0.2836
fall,2012-08-10 20:00:00,370,3,1,8,20,0,5,1,1,0.74,0.697,0.66,0.2985
fall,2012-08-10 21:00:00,286,3,1,8,21,0,5,1,1,0.74,0.697,0.66,0.2537
fall,2012-08-10 22:00:00,218,3,1,8,22,0,5,1,1,0.72,0.697,0.74,0.2836
fall,2012-08-10 23:00:00,192,3,1,8,23,0,5,1,1,0.72,0.6818,0.7,0.2836
fall,2012-08-11 00:00:00,180,3,1,8,0,0,6,0,1,0.7,0.6515,0.7,0.2836
fall,2012-08-11 01:00:00,116,3,1,8,1,0,6,0,1,0.66,0.6212,0.74,0.2239
fall,2012-08-11 02:00:00,85,3,1,8,2,0,6,0,3,0.64,0.5909,0.78,0.194
fall,2012-08-11 03:00:00,21,3,1,8,3,0,6,0,3,0.62,0.5758,0.83,0.1642
fall,2012-08-11 04:00:00,10,3,1,8,4,0,6,0,1,0.62,0.5758,0.83,0.1045
fall,2012-08-11 05:00:00,11,3,1,8,5,0,6,0,1,0.62,0.5606,0.88,0.1045
fall,2012-08-11 06:00:00,23,3,1,8,6,0,6,0,2,0.62,0.5606,0.88,0.1045
fall,2012-08-11 07:00:00,62,3,1,8,7,0,6,0,1,0.64,0.5758,0.83,0.0896
fall,2012-08-11 08:00:00,162,3,1,8,8,0,6,0,1,0.66,0.6061,0.83,0.1045
fall,2012-08-11 09:00:00,271,3,1,8,9,0,6,0,1,0.68,0.6364,0.79,0.194
fall,2012-08-11 10:00:00,407,3,1,8,10,0,6,0,1,0.72,0.6818,0.62,0.0896
fall,2012-08-11 11:00:00,499,3,1,8,11,0,6,0,1,0.74,0.697,0.66,0.1642
fall,2012-08-11 12:00:00,546,3,1,8,12,0,6,0,1,0.76,0.7121,0.58,0.2239
fall,2012-08-11 13:00:00,569,3,1,8,13,0,6,0,1,0.8,0.7424,0.49,0.3582
fall,2012-08-11 14:00:00,538,3,1,8,14,0,6,0,1,0.8,0.7424,0.49,0.2985
fall,2012-08-11 15:00:00,562,3,1,8,15,0,6,0,1,0.8,0.7273,0.46,0.2836
fall,2012-08-11 16:00:00,531,3,1,8,16,0,6,0,1,0.8,0.7273,0.46,0.2985
fall,2012-08-11 17:00:00,512,3,1,8,17,0,6,0,3,0.74,0.697,0.66,0.3582
fall,2012-08-11 18:00:00,300,3,1,8,18,0,6,0,2,0.7,0.6667,0.74,0.2985
fall,2012-08-11 19:00:00,275,3,1,8,19,0,6,0,2,0.66,0.5909,0.89,0.1045
fall,2012-08-11 20:00:00,160,3,1,8,20,0,6,0,3,0.66,0.5909,0.89,0.4179
fall,2012-08-11 21:00:00,128,3,1,8,21,0,6,0,2,0.66,0.5909,0.89,0.1642
fall,2012-08-11 22:00:00,168,3,1,8,22,0,6,0,2,0.66,0.5909,0.89,0.1642
fall,2012-08-11 23:00:00,163,3,1,8,23,0,6,0,3,0.66,0.6061,0.78,0.1642
fall,2012-08-12 00:00:00,120,3,1,8,0,0,0,0,2,0.64,0.6061,0.73,0.1343
fall,2012-08-12 01:00:00,113,3,1,8,1,0,0,0,1,0.62,0.5909,0.78,0.1343
fall,2012-08-12 02:00:00,86,3,1,8,2,0,0,0,1,0.64,0.6061,0.69,0.1343
fall,2012-08-12 03:00:00,48,3,1,8,3,0,0,0,1,0.62,0.5909,0.73,0.0896
fall,2012-08-12 04:00:00,10,3,1,8,4,0,0,0,1,0.64,0.6061,0.69,0.0896
fall,2012-08-12 05:00:00,10,3,1,8,5,0,0,0,1,0.64,0.6212,0.61,0.194
fall,2012-08-12 06:00:00,16,3,1,8,6,0,0,0,1,0.64,0.6061,0.65,0.1642
fall,2012-08-12 07:00:00,39,3,1,8,7,0,0,0,1,0.64,0.6061,0.65,0.1343
fall,2012-08-12 08:00:00,119,3,1,8,8,0,0,0,1,0.66,0.6212,0.54,0.2239
fall,2012-08-12 09:00:00,217,3,1,8,9,0,0,0,1,0.7,0.6515,0.48,0.2239
fall,2012-08-12 10:00:00,328,3,1,8,10,0,0,0,1,0.7,0.6515,0.51,0.1642
fall,2012-08-12 11:00:00,449,3,1,8,11,0,0,0,1,0.74,0.6667,0.42,0.1642
fall,2012-08-12 12:00:00,505,3,1,8,12,0,0,0,1,0.74,0.6667,0.42,0.194
fall,2012-08-12 13:00:00,543,3,1,8,13,0,0,0,1,0.78,0.697,0.4,0.0
fall,2012-08-12 14:00:00,579,3,1,8,14,0,0,0,1,0.76,0.6818,0.4,0.194
fall,2012-08-12 15:00:00,577,3,1,8,15,0,0,0,1,0.76,0.6818,0.4,0.1343
fall,2012-08-12 16:00:00,513,3,1,8,16,0,0,0,1,0.76,0.6818,0.4,0.1045
fall,2012-08-12 17:00:00,505,3,1,8,17,0,0,0,1,0.8,0.697,0.33,0.0
fall,2012-08-12 18:00:00,491,3,1,8,18,0,0,0,1,0.78,0.6818,0.35,0.1045
fall,2012-08-12 19:00:00,465,3,1,8,19,0,0,0,1,0.74,0.6515,0.4,0.1343
fall,2012-08-12 20:00:00,300,3,1,8,20,0,0,0,1,0.72,0.6515,0.45,0.0
fall,2012-08-12 21:00:00,220,3,1,8,21,0,0,0,1,0.72,0.6667,0.51,0.0896
fall,2012-08-12 22:00:00,181,3,1,8,22,0,0,0,1,0.7,0.6515,0.58,0.1343
fall,2012-08-12 23:00:00,110,3,1,8,23,0,0,0,1,0.68,0.6364,0.61,0.0
fall,2012-08-13 00:00:00,47,3,1,8,0,0,1,1,1,0.66,0.6212,0.65,0.1045
fall,2012-08-13 01:00:00,14,3,1,8,1,0,1,1,1,0.66,0.6212,0.65,0.0896
fall,2012-08-13 02:00:00,9,3,1,8,2,0,1,1,1,0.64,0.6061,0.69,0.1045
fall,2012-08-13 03:00:00,6,3,1,8,3,0,1,1,1,0.64,0.6061,0.69,0.0
fall,2012-08-13 04:00:00,11,3,1,8,4,0,1,1,1,0.64,0.6061,0.69,0.1045
fall,2012-08-13 05:00:00,36,3,1,8,5,0,1,1,1,0.64,0.6061,0.69,0.1045
fall,2012-08-13 06:00:00,159,3,1,8,6,0,1,1,1,0.62,0.5909,0.73,0.0896
fall,2012-08-13 07:00:00,436,3,1,8,7,0,1,1,1,0.66,0.6212,0.65,0.1343
fall,2012-08-13 08:00:00,673,3,1,8,8,0,1,1,2,0.72,0.6667,0.51,0.0896
fall,2012-08-13 09:00:00,305,3,1,8,9,0,1,1,2,0.74,0.6667,0.45,0.0
fall,2012-08-13 10:00:00,199,3,1,8,10,0,1,1,2,0.76,0.6818,0.4,0.0
fall,2012-08-13 11:00:00,245,3,1,8,11,0,1,1,1,0.76,0.6818,0.4,0.0896
fall,2012-08-13 12:00:00,276,3,1,8,12,0,1,1,1,0.78,0.697,0.4,0.194
fall,2012-08-13 13:00:00,254,3,1,8,13,0,1,1,1,0.78,0.697,0.4,0.1642
fall,2012-08-13 14:00:00,248,3,1,8,14,0,1,1,1,0.8,0.697,0.33,0.1045
fall,2012-08-13 15:00:00,274,3,1,8,15,0,1,1,1,0.82,0.7273,0.34,0.2239
fall,2012-08-13 16:00:00,464,3,1,8,16,0,1,1,1,0.8,0.7121,0.36,0.0896
fall,2012-08-13 17:00:00,818,3,1,8,17,0,1,1,1,0.8,0.7121,0.36,0.1642
fall,2012-08-13 18:00:00,812,3,1,8,18,0,1,1,1,0.76,0.697,0.52,0.2836
fall,2012-08-13 19:00:00,555,3,1,8,19,0,1,1,1,0.74,0.6818,0.58,0.1642
fall,2012-08-13 20:00:00,432,3,1,8,20,0,1,1,1,0.74,0.6818,0.62,0.2239
fall,2012-08-13 21:00:00,290,3,1,8,21,0,1,1,1,0.72,0.6818,0.66,0.194
fall,2012-08-13 22:00:00,192,3,1,8,22,0,1,1,1,0.72,0.6818,0.62,0.3284
fall,2012-08-13 23:00:00,128,3,1,8,23,0,1,1,1,0.7,0.6515,0.7,0.2239
fall,2012-08-14 00:00:00,60,3,1,8,0,0,2,1,1,0.7,0.6667,0.74,0.2239
fall,2012-08-14 01:00:00,27,3,1,8,1,0,2,1,1,0.68,0.6364,0.79,0.2537
